filename, wordcount, chapter_number
013c_goodbye_stacey_goodbye_14.txt, 1553, 14
124c_stacey_mcgill_matchmaker_15.txt, 903, 15
065c_staceys_big_crush_15.txt, 1107, 15
105c_stacey_the_math_whiz_4.txt, 1903, 4
128c_claudia_and_the_little_liar_7.txt, 1367, 7
067c_dawns_big_move_11.txt, 1473, 11
m06c_the_mystery_at_claudias_house_5.txt, 1793, 5
055c_jessis_gold_medal_9.txt, 1199, 9
m21c_claudia_and_the_recipe_for_danger_6.txt, 1836, 6
m36c_kristy_and_the_cat_burglar_3.txt, 2216, 3
126c_the_all_new_mallory_pike_14.txt, 2024, 14
077c_dwn_and_whitney_friends_forever_2.txt, 2503, 2
041c_mary_anne_vs_logan_5.txt, 1673, 5
104c_abbys_twin_7.txt, 1317, 7
089c_kristy_and_the_dirty_diapers_5.txt, 1468, 5
026c_claudia_and_the_sad_goodbye_14.txt, 1576, 14
108c_dont_give_up_mallory_3.txt, 2898, 3
006c_kristys_big_day_13.txt, 1574, 13
006c_kristys_big_day_12.txt, 1558, 12
089c_kristy_and_the_dirty_diapers_4.txt, 1630, 4
041c_mary_anne_vs_logan_4.txt, 1493, 4
104c_abbys_twin_6.txt, 1282, 6
108c_dont_give_up_mallory_2.txt, 3080, 2
026c_claudia_and_the_sad_goodbye_15.txt, 1744, 15
m03c_mallory_and_the_ghost_cat_1.txt, 2656, 1
110c_abby_and_the_bad_sport_1.txt, 1982, 1
077c_dwn_and_whitney_friends_forever_3.txt, 2287, 3
126c_the_all_new_mallory_pike_15.txt, 1197, 15
m21c_claudia_and_the_recipe_for_danger_7.txt, 2030, 7
m36c_kristy_and_the_cat_burglar_2.txt, 2288, 2
055c_jessis_gold_medal_8.txt, 1452, 8
m06c_the_mystery_at_claudias_house_4.txt, 2073, 4
067c_dawns_big_move_10.txt, 1200, 10
128c_claudia_and_the_little_liar_6.txt, 1878, 6
m04c_kristy_and_the_missing_child_1.txt, 1748, 1
082c_jessi_and_the_troublemaker_1.txt, 2900, 1
065c_staceys_big_crush_14.txt, 2277, 14
080c_mallory_pike_no_1_fan_1.txt, 2151, 1
105c_stacey_the_math_whiz_5.txt, 1454, 5
013c_goodbye_stacey_goodbye_15.txt, 1693, 15
006c_kristys_big_day_7.txt, 2424, 7
105c_stacey_the_math_whiz_15.txt, 1201, 15
124c_stacey_mcgill_matchmaker_14.txt, 770, 14
m25c_kristy_and_the_middle_school_vandal_2.txt, 1462, 2
004c_mary_anne_saves_the_day_12.txt, 1547, 12
m29c_stacey_and_the_fashion_victim_10.txt, 1944, 10
059c_mallory_hates_boys_and_gym_11.txt, 1954, 11
013c_goodbye_stacey_goodbye_8.txt, 1273, 8
m19c_kristy_and_the_missing_fortune_13.txt, 1941, 13
032c_kristy_and_the_secret_of_susan_7.txt, 1652, 7
078c_claudia_and_crazy_peaches_14.txt, 1574, 14
m08c_jessi_and_the_jewel_thieves_7.txt, 2096, 7
m05c_mary_anne_and_the_secret_in_the_attic_3.txt, 1733, 3
037c_dawn_and_the_older_boy_6.txt, 1980, 6
045c_kristy_and_the_baby_parade_3.txt, 2356, 3
043c_staceys_emergency_11.txt, 1758, 11
034c_mary_anne_and_too_many_boys_7.txt, 1613, 7
080c_mallory_pike_no_1_fan_10.txt, 1501, 10
039c_poor_mallory_15.txt, 1480, 15
m28c_abby_and_the_mystery_baby_6.txt, 1611, 6
030c_mary_anne_and_the_great_romance_10.txt, 1689, 10
m16c_claudia_and_the_clue_in_the_photograph_4.txt, 2144, 4
017c_mary_annes_bad_luck_mystery_5.txt, 1426, 5
101c_claudia_kishi_middle_school_dropout_4.txt, 1777, 4
m12c_dawn_and_the_surfer_ghost_9.txt, 1711, 9
m23c_abby_and_the_secret_society_2.txt, 2509, 2
031c_dawns_wicked_stepsister_9.txt, 1602, 9
055c_jessis_gold_medal_11.txt, 1133, 11
046c_mary_anne_misses_logan_4.txt, 1923, 4
m14c_stacey_and_the_mystery_at_the_mall_4.txt, 2003, 4
m13c_mary_anne_and_the_library_mystery_9.txt, 1889, 9
079c_mary_anne_breaks_the_rules_2.txt, 2082, 2
054c_mallory_and_the_dream_horse_14.txt, 3323, 14
051c_staceys_ex_best_friend_1.txt, 1909, 1
095c_kristy_plus_bart_equals_questionmark_13.txt, 1420, 13
129c_kristy_at_bat_7.txt, 1923, 7
085c_claudia_kishi_live_from_wsto_5.txt, 1475, 5
m31c_mary_anne_and_the_music_box_secret_15.txt, 2089, 15
095c_kristy_plus_bart_equals_questionmark_1.txt, 2188, 1
052c_mary_anne_plus_too_many_babies_5.txt, 1771, 5
129c_kristy_at_bat_14.txt, 2035, 14
070c_stacey_and_the_cheerleaders_15.txt, 808, 15
099c_staceys_broken_heart_9.txt, 1191, 9
084c_dawn_and_the_school_spirit_war_4.txt, 1334, 4
121c_abby_in_wonderland_11.txt, 1736, 11
060c_mary_annes_makeover_10.txt, 1805, 10
035c_jessis_babysitter_7.txt, 1631, 7
098c_dawn_and_too_many_sitters_7.txt, 1249, 7
012c_claudia_and_the_new_girl_9.txt, 1645, 9
111c_staceys_secret_friend_10.txt, 871, 10
123c_claudias_big_party_11.txt, 1654, 11
056c_keep_out_claudia_3.txt, 1251, 3
123c_claudias_big_party_13.txt, 1898, 13
056c_keep_out_claudia_1.txt, 1799, 1
m02c_beware_dawn_14.txt, 1948, 14
111c_staceys_secret_friend_12.txt, 965, 12
098c_dawn_and_too_many_sitters_5.txt, 1628, 5
104c_abbys_twin_15.txt, 1521, 15
005c_dawn_and_the_impossible_three_9.txt, 2046, 9
035c_jessis_babysitter_5.txt, 1437, 5
060c_mary_annes_makeover_12.txt, 2104, 12
121c_abby_in_wonderland_13.txt, 1326, 13
082c_jessi_and_the_troublemaker_14.txt, 1095, 14
serr3c_shannons_story_9.txt, 1036, 9
001c_kristys_great_idea_9.txt, 1196, 9
084c_dawn_and_the_school_spirit_war_6.txt, 2445, 6
095c_kristy_plus_bart_equals_questionmark_3.txt, 2390, 3
085c_claudia_kishi_live_from_wsto_7.txt, 1640, 7
129c_kristy_at_bat_5.txt, 1444, 5
052c_mary_anne_plus_too_many_babies_7.txt, 1640, 7
m14c_stacey_and_the_mystery_at_the_mall_6.txt, 2055, 6
083c_stacey_vs_the_bsc_9.txt, 1586, 9
046c_mary_anne_misses_logan_6.txt, 1529, 6
095c_kristy_plus_bart_equals_questionmark_11.txt, 1475, 11
051c_staceys_ex_best_friend_3.txt, 1538, 3
m34c_mary_anne_and_the_haunted_bookstore_2.txt, 3809, 2
009c_the_ghost_at_dawns_house_8.txt, 2342, 8
101c_claudia_kishi_middle_school_dropout_6.txt, 1917, 6
017c_mary_annes_bad_luck_mystery_7.txt, 1396, 7
055c_jessis_gold_medal_13.txt, 2592, 13
043c_staceys_emergency_13.txt, 1742, 13
045c_kristy_and_the_baby_parade_1.txt, 1934, 1
037c_dawn_and_the_older_boy_4.txt, 1984, 4
m05c_mary_anne_and_the_secret_in_the_attic_1.txt, 2087, 1
008c_boy_crazy_stacey_8.txt, 1609, 8
m16c_claudia_and_the_clue_in_the_photograph_6.txt, 1883, 6
030c_mary_anne_and_the_great_romance_12.txt, 1808, 12
m28c_abby_and_the_mystery_baby_4.txt, 2239, 4
080c_mallory_pike_no_1_fan_12.txt, 2376, 12
034c_mary_anne_and_too_many_boys_5.txt, 1654, 5
123c_claudias_big_party_8.txt, 770, 8
m08c_jessi_and_the_jewel_thieves_5.txt, 1839, 5
030c_mary_anne_and_the_great_romance_2.txt, 2511, 2
m12c_dawn_and_the_surfer_ghost_14.txt, 1936, 14
078c_claudia_and_crazy_peaches_2.txt, 2715, 2
106c_claudia_queen_of_the_seventh_grade_14.txt, 1201, 14
059c_mallory_hates_boys_and_gym_13.txt, 1413, 13
m29c_stacey_and_the_fashion_victim_12.txt, 1552, 12
m19c_kristy_and_the_missing_fortune_11.txt, 1526, 11
032c_kristy_and_the_secret_of_susan_5.txt, 1398, 5
m17c_dawn_and_the_halloween_mystery_14.txt, 1994, 14
004c_mary_anne_saves_the_day_10.txt, 1810, 10
105c_stacey_the_math_whiz_7.txt, 1240, 7
080c_mallory_pike_no_1_fan_3.txt, 2123, 3
m21c_claudia_and_the_recipe_for_danger_15.txt, 1757, 15
006c_kristys_big_day_5.txt, 2268, 5
m03c_mallory_and_the_ghost_cat_14.txt, 2194, 14
serr1c_logans_story_14.txt, 2144, 14
067c_dawns_big_move_12.txt, 1873, 12
049c_claudia_and_the_genius_of_elm_street_9.txt, 1168, 9
082c_jessi_and_the_troublemaker_3.txt, 1511, 3
m04c_kristy_and_the_missing_child_3.txt, 1993, 3
014c_hello_mallory_9.txt, 1631, 9
128c_claudia_and_the_little_liar_4.txt, 985, 4
022c_jessi_ramsey_petsitter_14.txt, 1448, 14
m06c_the_mystery_at_claudias_house_6.txt, 1931, 6
m21c_claudia_and_the_recipe_for_danger_5.txt, 1636, 5
077c_dwn_and_whitney_friends_forever_1.txt, 2311, 1
110c_abby_and_the_bad_sport_3.txt, 1892, 3
m28c_abby_and_the_mystery_baby_14.txt, 1800, 14
002c_claudia_and_the_phantom_phone_calls_8.txt, 1738, 8
m07c_dawn_and_the_disappearing_dogs_9.txt, 1979, 9
006c_kristys_big_day_10.txt, 1727, 10
m03c_mallory_and_the_ghost_cat_3.txt, 2070, 3
m31c_mary_anne_and_the_music_box_secret_9.txt, 1669, 9
104c_abbys_twin_4.txt, 1099, 4
041c_mary_anne_vs_logan_6.txt, 1537, 6
m11c_claudia_and_the_mystery_at_the_museum_9.txt, 1587, 9
089c_kristy_and_the_dirty_diapers_6.txt, 2377, 6
m31c_mary_anne_and_the_music_box_secret_8.txt, 1986, 8
108c_dont_give_up_mallory_1.txt, 1724, 1
m03c_mallory_and_the_ghost_cat_2.txt, 2422, 2
089c_kristy_and_the_dirty_diapers_7.txt, 1752, 7
m11c_claudia_and_the_mystery_at_the_museum_8.txt, 1436, 8
104c_abbys_twin_5.txt, 2686, 5
041c_mary_anne_vs_logan_7.txt, 1039, 7
m07c_dawn_and_the_disappearing_dogs_8.txt, 1373, 8
006c_kristys_big_day_11.txt, 2119, 11
m28c_abby_and_the_mystery_baby_15.txt, 1450, 15
002c_claudia_and_the_phantom_phone_calls_9.txt, 1979, 9
m36c_kristy_and_the_cat_burglar_1.txt, 1797, 1
m21c_claudia_and_the_recipe_for_danger_4.txt, 1581, 4
110c_abby_and_the_bad_sport_2.txt, 2238, 2
m06c_the_mystery_at_claudias_house_7.txt, 1597, 7
022c_jessi_ramsey_petsitter_15.txt, 1678, 15
128c_claudia_and_the_little_liar_5.txt, 1445, 5
014c_hello_mallory_8.txt, 1549, 8
m04c_kristy_and_the_missing_child_2.txt, 2411, 2
082c_jessi_and_the_troublemaker_2.txt, 3499, 2
049c_claudia_and_the_genius_of_elm_street_8.txt, 1438, 8
067c_dawns_big_move_13.txt, 1675, 13
serr1c_logans_story_15.txt, 1699, 15
m03c_mallory_and_the_ghost_cat_15.txt, 1810, 15
m21c_claudia_and_the_recipe_for_danger_14.txt, 1898, 14
006c_kristys_big_day_4.txt, 1896, 4
080c_mallory_pike_no_1_fan_2.txt, 2948, 2
105c_stacey_the_math_whiz_6.txt, 2103, 6
004c_mary_anne_saves_the_day_11.txt, 2921, 11
m17c_dawn_and_the_halloween_mystery_15.txt, 1933, 15
m25c_kristy_and_the_middle_school_vandal_1.txt, 2149, 1
032c_kristy_and_the_secret_of_susan_4.txt, 2288, 4
m19c_kristy_and_the_missing_fortune_10.txt, 1959, 10
059c_mallory_hates_boys_and_gym_12.txt, 1678, 12
106c_claudia_queen_of_the_seventh_grade_15.txt, 1488, 15
m29c_stacey_and_the_fashion_victim_13.txt, 1850, 13
030c_mary_anne_and_the_great_romance_3.txt, 2022, 3
m08c_jessi_and_the_jewel_thieves_4.txt, 2014, 4
078c_claudia_and_crazy_peaches_3.txt, 1557, 3
m12c_dawn_and_the_surfer_ghost_15.txt, 1406, 15
123c_claudias_big_party_9.txt, 1403, 9
m28c_abby_and_the_mystery_baby_5.txt, 1691, 5
m16c_claudia_and_the_clue_in_the_photograph_7.txt, 1962, 7
030c_mary_anne_and_the_great_romance_13.txt, 1285, 13
034c_mary_anne_and_too_many_boys_4.txt, 1479, 4
080c_mallory_pike_no_1_fan_13.txt, 1672, 13
043c_staceys_emergency_12.txt, 1934, 12
008c_boy_crazy_stacey_9.txt, 1543, 9
037c_dawn_and_the_older_boy_5.txt, 1640, 5
055c_jessis_gold_medal_12.txt, 2310, 12
m23c_abby_and_the_secret_society_1.txt, 1899, 1
101c_claudia_kishi_middle_school_dropout_7.txt, 1786, 7
009c_the_ghost_at_dawns_house_9.txt, 2637, 9
017c_mary_annes_bad_luck_mystery_6.txt, 1815, 6
051c_staceys_ex_best_friend_2.txt, 2995, 2
095c_kristy_plus_bart_equals_questionmark_10.txt, 1561, 10
m34c_mary_anne_and_the_haunted_bookstore_3.txt, 3625, 3
046c_mary_anne_misses_logan_7.txt, 1851, 7
083c_stacey_vs_the_bsc_8.txt, 1116, 8
m14c_stacey_and_the_mystery_at_the_mall_7.txt, 1919, 7
079c_mary_anne_breaks_the_rules_1.txt, 2371, 1
052c_mary_anne_plus_too_many_babies_6.txt, 1451, 6
095c_kristy_plus_bart_equals_questionmark_2.txt, 1420, 2
129c_kristy_at_bat_4.txt, 1964, 4
085c_claudia_kishi_live_from_wsto_6.txt, 1132, 6
084c_dawn_and_the_school_spirit_war_7.txt, 1738, 7
001c_kristys_great_idea_8.txt, 1266, 8
serr3c_shannons_story_8.txt, 1595, 8
082c_jessi_and_the_troublemaker_15.txt, 726, 15
005c_dawn_and_the_impossible_three_8.txt, 2322, 8
104c_abbys_twin_14.txt, 990, 14
121c_abby_in_wonderland_12.txt, 1259, 12
060c_mary_annes_makeover_13.txt, 3064, 13
035c_jessis_babysitter_4.txt, 1528, 4
111c_staceys_secret_friend_13.txt, 2171, 13
098c_dawn_and_too_many_sitters_4.txt, 1586, 4
m02c_beware_dawn_15.txt, 1327, 15
123c_claudias_big_party_12.txt, 1575, 12
007c_claudia_and_mean_jeanine_9.txt, 1719, 9
m02c_beware_dawn_11.txt, 1651, 11
056c_keep_out_claudia_4.txt, 1356, 4
070c_stacey_and_the_cheerleaders_12.txt, 1106, 12
084c_dawn_and_the_school_spirit_war_3.txt, 1745, 3
004c_mary_anne_saves_the_day_9.txt, 2063, 9
104c_abbys_twin_10.txt, 1585, 10
082c_jessi_and_the_troublemaker_11.txt, 983, 11
060c_mary_annes_makeover_9.txt, 1504, 9
079c_mary_anne_breaks_the_rules_5.txt, 1298, 5
m14c_stacey_and_the_mystery_at_the_mall_3.txt, 2036, 3
046c_mary_anne_misses_logan_3.txt, 1700, 3
m34c_mary_anne_and_the_haunted_bookstore_7.txt, 1163, 7
054c_mallory_and_the_dream_horse_13.txt, 1935, 13
095c_kristy_plus_bart_equals_questionmark_14.txt, 1748, 14
051c_staceys_ex_best_friend_6.txt, 1487, 6
m31c_mary_anne_and_the_music_box_secret_12.txt, 1944, 12
085c_claudia_kishi_live_from_wsto_2.txt, 2685, 2
095c_kristy_plus_bart_equals_questionmark_6.txt, 1521, 6
052c_mary_anne_plus_too_many_babies_2.txt, 2673, 2
129c_kristy_at_bat_13.txt, 1717, 13
037c_dawn_and_the_older_boy_1.txt, 2052, 1
m05c_mary_anne_and_the_secret_in_the_attic_4.txt, 2046, 4
045c_kristy_and_the_baby_parade_4.txt, 1884, 4
039c_poor_mallory_12.txt, 1521, 12
m16c_claudia_and_the_clue_in_the_photograph_3.txt, 1839, 3
m28c_abby_and_the_mystery_baby_1.txt, 1924, 1
017c_mary_annes_bad_luck_mystery_2.txt, 2288, 2
101c_claudia_kishi_middle_school_dropout_3.txt, 2066, 3
m23c_abby_and_the_secret_society_5.txt, 1889, 5
106c_claudia_queen_of_the_seventh_grade_11.txt, 1238, 11
091c_claudia_and_the_first_thanksgiving_8.txt, 1204, 8
m19c_kristy_and_the_missing_fortune_14.txt, 1992, 14
078c_claudia_and_crazy_peaches_13.txt, 1251, 13
m12c_dawn_and_the_surfer_ghost_11.txt, 1493, 11
078c_claudia_and_crazy_peaches_7.txt, 1997, 7
030c_mary_anne_and_the_great_romance_7.txt, 1722, 7
065c_staceys_big_crush_13.txt, 1629, 13
093c_mary_anne_and_the_memory_garden_9.txt, 1721, 9
105c_stacey_the_math_whiz_2.txt, 2745, 2
080c_mallory_pike_no_1_fan_6.txt, 2564, 6
105c_stacey_the_math_whiz_12.txt, 1768, 12
013c_goodbye_stacey_goodbye_12.txt, 1924, 12
124c_stacey_mcgill_matchmaker_13.txt, 1173, 13
m21c_claudia_and_the_recipe_for_danger_10.txt, 1840, 10
117c_claudia_and_the_terrible_truth_8.txt, 1538, 8
m25c_kristy_and_the_middle_school_vandal_5.txt, 2091, 5
m17c_dawn_and_the_halloween_mystery_11.txt, 1729, 11
004c_mary_anne_saves_the_day_15.txt, 1491, 15
022c_jessi_ramsey_petsitter_11.txt, 1823, 11
m06c_the_mystery_at_claudias_house_3.txt, 1728, 3
serr1c_logans_story_11.txt, 1259, 11
m03c_mallory_and_the_ghost_cat_11.txt, 2114, 11
m04c_kristy_and_the_missing_child_6.txt, 1720, 6
082c_jessi_and_the_troublemaker_6.txt, 1376, 6
128c_claudia_and_the_little_liar_1.txt, 1843, 1
088c_farewell_dawn_9.txt, 1554, 9
041c_mary_anne_vs_logan_3.txt, 2241, 3
104c_abbys_twin_1.txt, 1902, 1
089c_kristy_and_the_dirty_diapers_3.txt, 2307, 3
m03c_mallory_and_the_ghost_cat_6.txt, 2324, 6
026c_claudia_and_the_sad_goodbye_12.txt, 1708, 12
108c_dont_give_up_mallory_5.txt, 1804, 5
110c_abby_and_the_bad_sport_6.txt, 1036, 6
m36c_kristy_and_the_cat_burglar_5.txt, 1816, 5
077c_dwn_and_whitney_friends_forever_4.txt, 2379, 4
126c_the_all_new_mallory_pike_12.txt, 1913, 12
m28c_abby_and_the_mystery_baby_11.txt, 1488, 11
m28c_abby_and_the_mystery_baby_10.txt, 1882, 10
110c_abby_and_the_bad_sport_7.txt, 1830, 7
126c_the_all_new_mallory_pike_13.txt, 1651, 13
077c_dwn_and_whitney_friends_forever_5.txt, 1517, 5
m21c_claudia_and_the_recipe_for_danger_1.txt, 2026, 1
m36c_kristy_and_the_cat_burglar_4.txt, 1627, 4
089c_kristy_and_the_dirty_diapers_2.txt, 2526, 2
041c_mary_anne_vs_logan_2.txt, 2933, 2
108c_dont_give_up_mallory_4.txt, 2050, 4
026c_claudia_and_the_sad_goodbye_13.txt, 1943, 13
m03c_mallory_and_the_ghost_cat_7.txt, 2234, 7
006c_kristys_big_day_14.txt, 1312, 14
088c_farewell_dawn_8.txt, 1112, 8
082c_jessi_and_the_troublemaker_7.txt, 2044, 7
m04c_kristy_and_the_missing_child_7.txt, 1259, 7
m03c_mallory_and_the_ghost_cat_10.txt, 2558, 10
serr1c_logans_story_10.txt, 1029, 10
m06c_the_mystery_at_claudias_house_2.txt, 2029, 2
022c_jessi_ramsey_petsitter_10.txt, 1664, 10
004c_mary_anne_saves_the_day_14.txt, 3412, 14
117c_claudia_and_the_terrible_truth_9.txt, 1475, 9
m17c_dawn_and_the_halloween_mystery_10.txt, 1861, 10
m25c_kristy_and_the_middle_school_vandal_4.txt, 1834, 4
013c_goodbye_stacey_goodbye_13.txt, 1794, 13
006c_kristys_big_day_1.txt, 1851, 1
105c_stacey_the_math_whiz_13.txt, 1225, 13
m21c_claudia_and_the_recipe_for_danger_11.txt, 1770, 11
124c_stacey_mcgill_matchmaker_12.txt, 1228, 12
093c_mary_anne_and_the_memory_garden_8.txt, 2054, 8
065c_staceys_big_crush_12.txt, 1369, 12
080c_mallory_pike_no_1_fan_7.txt, 1890, 7
105c_stacey_the_math_whiz_3.txt, 1997, 3
078c_claudia_and_crazy_peaches_6.txt, 1516, 6
m12c_dawn_and_the_surfer_ghost_10.txt, 1986, 10
030c_mary_anne_and_the_great_romance_6.txt, 1639, 6
m08c_jessi_and_the_jewel_thieves_1.txt, 2026, 1
078c_claudia_and_crazy_peaches_12.txt, 1272, 12
091c_claudia_and_the_first_thanksgiving_9.txt, 1376, 9
032c_kristy_and_the_secret_of_susan_1.txt, 1790, 1
m19c_kristy_and_the_missing_fortune_15.txt, 1827, 15
106c_claudia_queen_of_the_seventh_grade_10.txt, 1409, 10
m23c_abby_and_the_secret_society_4.txt, 2167, 4
017c_mary_annes_bad_luck_mystery_3.txt, 1508, 3
101c_claudia_kishi_middle_school_dropout_2.txt, 2280, 2
039c_poor_mallory_13.txt, 1447, 13
034c_mary_anne_and_too_many_boys_1.txt, 2653, 1
m16c_claudia_and_the_clue_in_the_photograph_2.txt, 2970, 2
m05c_mary_anne_and_the_secret_in_the_attic_5.txt, 1604, 5
045c_kristy_and_the_baby_parade_5.txt, 1892, 5
052c_mary_anne_plus_too_many_babies_3.txt, 1946, 3
129c_kristy_at_bat_12.txt, 1759, 12
085c_claudia_kishi_live_from_wsto_3.txt, 1696, 3
129c_kristy_at_bat_1.txt, 1967, 1
m31c_mary_anne_and_the_music_box_secret_13.txt, 1805, 13
095c_kristy_plus_bart_equals_questionmark_7.txt, 1688, 7
054c_mallory_and_the_dream_horse_12.txt, 1414, 12
m34c_mary_anne_and_the_haunted_bookstore_6.txt, 3059, 6
051c_staceys_ex_best_friend_7.txt, 1418, 7
095c_kristy_plus_bart_equals_questionmark_15.txt, 1315, 15
060c_mary_annes_makeover_8.txt, 1118, 8
046c_mary_anne_misses_logan_2.txt, 2346, 2
m14c_stacey_and_the_mystery_at_the_mall_2.txt, 2293, 2
079c_mary_anne_breaks_the_rules_4.txt, 1535, 4
082c_jessi_and_the_troublemaker_10.txt, 1059, 10
035c_jessis_babysitter_1.txt, 1755, 1
104c_abbys_twin_11.txt, 1510, 11
004c_mary_anne_saves_the_day_8.txt, 1758, 8
084c_dawn_and_the_school_spirit_war_2.txt, 3168, 2
070c_stacey_and_the_cheerleaders_13.txt, 1226, 13
m02c_beware_dawn_10.txt, 1690, 10
056c_keep_out_claudia_5.txt, 1613, 5
007c_claudia_and_mean_jeanine_8.txt, 1679, 8
098c_dawn_and_too_many_sitters_1.txt, 1668, 1
111c_staceys_secret_friend_14.txt, 1118, 14
112c_kristy_and_the_sister_war_8.txt, 1269, 8
098c_dawn_and_too_many_sitters_3.txt, 2930, 3
131c_the_fire_at_mary_annes_house_8.txt, 1903, 8
056c_keep_out_claudia_7.txt, 1355, 7
m02c_beware_dawn_12.txt, 1758, 12
123c_claudias_big_party_15.txt, 932, 15
070c_stacey_and_the_cheerleaders_11.txt, 1502, 11
082c_jessi_and_the_troublemaker_12.txt, 1238, 12
104c_abbys_twin_13.txt, 955, 13
035c_jessis_babysitter_3.txt, 1797, 3
121c_abby_in_wonderland_15.txt, 894, 15
060c_mary_annes_makeover_14.txt, 1223, 14
051c_staceys_ex_best_friend_5.txt, 1108, 5
m34c_mary_anne_and_the_haunted_bookstore_4.txt, 4945, 4
054c_mallory_and_the_dream_horse_10.txt, 1924, 10
079c_mary_anne_breaks_the_rules_6.txt, 1102, 6
129c_kristy_at_bat_10.txt, 1688, 10
052c_mary_anne_plus_too_many_babies_1.txt, 1584, 1
070c_stacey_and_the_cheerleaders_8.txt, 2067, 8
095c_kristy_plus_bart_equals_questionmark_5.txt, 1381, 5
m31c_mary_anne_and_the_music_box_secret_11.txt, 1793, 11
129c_kristy_at_bat_3.txt, 1768, 3
085c_claudia_kishi_live_from_wsto_1.txt, 2088, 1
m24c_mary_anne_and_the_silent_witness_9.txt, 1678, 9
030c_mary_anne_and_the_great_romance_14.txt, 1906, 14
m28c_abby_and_the_mystery_baby_2.txt, 2122, 2
034c_mary_anne_and_too_many_boys_3.txt, 1759, 3
039c_poor_mallory_11.txt, 1430, 11
080c_mallory_pike_no_1_fan_14.txt, 1808, 14
043c_staceys_emergency_15.txt, 1795, 15
045c_kristy_and_the_baby_parade_7.txt, 1358, 7
037c_dawn_and_the_older_boy_2.txt, 1999, 2
m05c_mary_anne_and_the_secret_in_the_attic_7.txt, 2044, 7
055c_jessis_gold_medal_15.txt, 1240, 15
024c_kristy_and_the_mothers_day_surprise_9.txt, 1716, 9
m23c_abby_and_the_secret_society_6.txt, 1903, 6
017c_mary_annes_bad_luck_mystery_1.txt, 2244, 1
032c_kristy_and_the_secret_of_susan_3.txt, 1988, 3
106c_claudia_queen_of_the_seventh_grade_12.txt, 1473, 12
059c_mallory_hates_boys_and_gym_15.txt, 1181, 15
m29c_stacey_and_the_fashion_victim_14.txt, 1980, 14
m08c_jessi_and_the_jewel_thieves_3.txt, 1981, 3
030c_mary_anne_and_the_great_romance_4.txt, 1441, 4
066c_maid_mary_anne_8.txt, 1455, 8
m12c_dawn_and_the_surfer_ghost_12.txt, 1725, 12
078c_claudia_and_crazy_peaches_4.txt, 1699, 4
078c_claudia_and_crazy_peaches_10.txt, 1650, 10
m33c_stacey_and_the_stolen_hearts_8.txt, 1648, 8
124c_stacey_mcgill_matchmaker_10.txt, 1104, 10
m21c_claudia_and_the_recipe_for_danger_13.txt, 1585, 13
105c_stacey_the_math_whiz_11.txt, 1503, 11
006c_kristys_big_day_3.txt, 2071, 3
013c_goodbye_stacey_goodbye_11.txt, 1418, 11
105c_stacey_the_math_whiz_1.txt, 1677, 1
080c_mallory_pike_no_1_fan_5.txt, 1450, 5
065c_staceys_big_crush_10.txt, 1248, 10
m25c_kristy_and_the_middle_school_vandal_6.txt, 2148, 6
m17c_dawn_and_the_halloween_mystery_12.txt, 1980, 12
022c_jessi_ramsey_petsitter_12.txt, 2007, 12
m04c_kristy_and_the_missing_child_5.txt, 1772, 5
082c_jessi_and_the_troublemaker_5.txt, 1504, 5
128c_claudia_and_the_little_liar_2.txt, 2899, 2
serr1c_logans_story_12.txt, 1315, 12
m03c_mallory_and_the_ghost_cat_12.txt, 2277, 12
067c_dawns_big_move_14.txt, 1649, 14
m03c_mallory_and_the_ghost_cat_5.txt, 2236, 5
059c_mallory_hates_boys_and_gym_8.txt, 1466, 8
026c_claudia_and_the_sad_goodbye_11.txt, 1746, 11
108c_dont_give_up_mallory_6.txt, 1914, 6
104c_abbys_twin_2.txt, 3233, 2
m28c_abby_and_the_mystery_baby_12.txt, 1832, 12
063c_claudias_freind_friend_8.txt, 1963, 8
m36c_kristy_and_the_cat_burglar_6.txt, 1787, 6
m21c_claudia_and_the_recipe_for_danger_3.txt, 2013, 3
126c_the_all_new_mallory_pike_11.txt, 1940, 11
077c_dwn_and_whitney_friends_forever_7.txt, 2102, 7
110c_abby_and_the_bad_sport_5.txt, 880, 5
077c_dwn_and_whitney_friends_forever_6.txt, 2376, 6
126c_the_all_new_mallory_pike_10.txt, 1739, 10
m36c_kristy_and_the_cat_burglar_7.txt, 2320, 7
m21c_claudia_and_the_recipe_for_danger_2.txt, 2537, 2
110c_abby_and_the_bad_sport_4.txt, 1291, 4
m28c_abby_and_the_mystery_baby_13.txt, 1788, 13
063c_claudias_freind_friend_9.txt, 1490, 9
108c_dont_give_up_mallory_7.txt, 1636, 7
026c_claudia_and_the_sad_goodbye_10.txt, 1568, 10
m03c_mallory_and_the_ghost_cat_4.txt, 2377, 4
059c_mallory_hates_boys_and_gym_9.txt, 1512, 9
089c_kristy_and_the_dirty_diapers_1.txt, 2839, 1
104c_abbys_twin_3.txt, 1057, 3
041c_mary_anne_vs_logan_1.txt, 1830, 1
067c_dawns_big_move_15.txt, 1366, 15
m03c_mallory_and_the_ghost_cat_13.txt, 2206, 13
serr1c_logans_story_13.txt, 1134, 13
128c_claudia_and_the_little_liar_3.txt, 1662, 3
082c_jessi_and_the_troublemaker_4.txt, 1326, 4
m04c_kristy_and_the_missing_child_4.txt, 1734, 4
